"orden","id","dominant_topic","topic_perc_contrib","keywords","text","topic","organizacion","reg_id","cod_com_ine","rango_edades_id","cantidad_participantes","inst"
389,1138,7,0.227200001478195,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['participar', 'manera', 'mas', 'activo', 'decisión', 'pais']","Mejora integral a la educación","centro semi cerrado calera de tango",13,13403,"14 a 18",12,"Programa Sename"
390,1139,7,0.155799999833107,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['organizar', 'manera', 'local', 'hacer', 'cabildo']","Mejora integral a la educación","grupo scout",10,10206,"10 a 13",7,"Otro"
392,1140,6,0.326299995183945,"tener, pais, familia, tiempo, chile, hogar, autoridad, comunidad, participar, beneficio","['concientizar', 'comunidad']","Tiempo para la familia","programa chile crece contigo i municipalidad de maria pinto",13,13504,"Todos",13,"Otro"
394,1141,0,0.210099995136261,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['luminaria', 'sitio', 'peligroso']","Protección del medio ambiente","opd vallenar",3,3301,"Todos",9,"Otro"
395,1142,1,0.307599991559982,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['tener', 'casa', 'mas', 'grande']","Cambios y reformas políticas","niños y niñas del hepi crianza de la comuna",9,9201,"4 a 5",8,"Otro"
396,1143,0,0.30469998717308,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['empatia', 'amabilidad', 'trato', 'persona']","Protección del medio ambiente","programa abriendo caminos tikvah",6,6310,"10 a 13",6,"Otro"
398,1144,3,0.326200008392334,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['hoy', 'dia', 'mundo', 'malo', 'buen']","Mejoras en salud","chile crece contigo",10,10302,"6 a 9",12,"Establecimiento Educacional"
399,1145,0,0.340499997138977,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['aportar', 'lograr']","Protección del medio ambiente","chile crece contigo",10,10302,"10 a 13",11,"Establecimiento Educacional"
400,1146,8,0.276100009679794,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['espacio', 'participacion', 'reflexion', 'adulto']","Mejores e inclusivos espacios públicos","oln colina",13,13301,"14 a 18",6,"Oficina Local de la Niñez"
401,1147,1,0.22859999537468,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['tener', 'casa', 'mas', 'linda']","Cambios y reformas políticas","niños y niñas de la red chile crece contigo de la comuna",9,9116,"6 a 9",8,"Otro"
402,1148,6,0.237000003457069,"tener, pais, familia, tiempo, chile, hogar, autoridad, comunidad, participar, beneficio","['respetar', 'tolerara', 'incluir', 'par', 'pensar', 'actuar', 'distint']","Tiempo para la familia","oln colina",13,13301,"10 a 13",6,"Oficina Local de la Niñez"
403,1149,1,0.307599991559982,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['acceso', 'red', 'internet', 'gratis']","Cambios y reformas políticas","centro de niños de madres temporeras san pablo",10,10307,"6 a 9",20,"Establecimiento Educacional"
404,1150,8,0.276100009679794,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['espacio', 'participacion', 'reflexion', 'adulto']","Mejores e inclusivos espacios públicos","macarena solis",13,13301,"14 a 18",6,"Oficina Local de la Niñez"
405,1151,8,0.276100009679794,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['espacio', 'participacion', 'reflexion', 'adulto']","Mejores e inclusivos espacios públicos","oln colina",13,13301,"14 a 18",6,"Oficina Local de la Niñez"
406,1152,9,0.276100009679794,"joven, solo, gratis, generar, abuso, clase, vida, conciencia, contaminacion, contar","['contar', 'veterinario', 'municipal']","Juventud consciente y comprometida","ilustre municipalidad de san esteban",5,5304,"6 a 9",18,"Otro"
407,1153,9,0.276100009679794,"joven, solo, gratis, generar, abuso, clase, vida, conciencia, contaminacion, contar","['contar', 'veterinario', 'municipal']","Juventud consciente y comprometida","ilustre municipalidad de san esteban",5,5304,"6 a 9",18,"Otro"
408,1154,0,0.301699995994568,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['cuidado', 'animal', 'medio_ambiente']","Protección del medio ambiente","ilustre municipalidad de purranque",10,10303,"6 a 9",18,"Otro"
409,1155,7,0.247299998998642,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['crear']","Mejora integral a la educación","corporacion de apoyo a la niñez y juventud en riesgo social llequen",16,16101,"14 a 18",9,"Programa Sename"
411,1156,1,0.232999995350838,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['solidaridad']","Cambios y reformas políticas","ilustre municipalidad de purranque",10,10303,"10 a 13",11,"Otro"
412,1157,8,0.250600010156632,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['columpio']","Mejores e inclusivos espacios públicos","jardín infantil estrellita",10,10102,"4 a 5",9,"Establecimiento Educacional"
413,1158,8,0.169799998402595,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['cuiden', 'plaza', 'ninos_a', 'venir', 'jugar']","Mejores e inclusivos espacios públicos","opd exigiendo y luchando por nuestros derechos",6,6113,"6 a 9",8,"Otro"
415,1159,1,0.174500003457069,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","[]","Cambios y reformas políticas","coord niñez octava y chcc comuna los álamos",8,8206,"6 a 9",16,"Otro"
416,1160,0,0.415499985218048,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['reparar', 'fachada', 'casa']","Protección del medio ambiente","ilustre municipalidad de ollague",2,2202,"10 a 13",5,"Otro"
417,1161,1,0.307599991559982,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['pasar', 'mas', 'tiempo', 'familia']","Cambios y reformas políticas","niños y niñas que participan de los centros para niños con cuidadores principales temporeros",9,9120,"10 a 13",11,"Establecimiento Educacional"
418,1162,1,0.371199995279312,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['adulto', 'confiar', 'dolencia', 'empoderar', 'padre', 'salud']","Cambios y reformas políticas","centro para niños con cuidadores disipables temporeros",14,14202,"Todos",41,"Otro"
421,1163,7,0.267899990081787,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['realidad', 'común', 'acuerdo', 'visto', 'afectado', 'menos', 'calidad', 'vida', 'ninos_a']","Mejora integral a la educación","ilustre municipalidad de alhué",13,13502,"4 a 5",6,"Otro"
422,1164,1,0.258199989795685,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['tener', 'mas']","Cambios y reformas políticas","chile crece contigo",13,13503,"6 a 9",6,"Otro"
425,1165,8,0.279100000858307,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['mayot', 'contacto', 'animal', 'mayor', 'cu', 'dar']","Mejores e inclusivos espacios públicos","jardin infantil vista alegre",13,13102,"4 a 5",8,"Establecimiento Educacional"
426,1166,0,0.2432000041008,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['animal']","Protección del medio ambiente","colegio maria escobillana",6,6106,"6 a 9",12,"Establecimiento Educacional"
428,1167,3,0.223600000143051,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['violencia']","Mejoras en salud","centro de madres temporeras",13,13401,"10 a 13",5,"Oficina de Protección de Derechos"
429,1168,4,0.365200012922287,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['mejora', 'limpieza', 'lugar', 'publico']","Mejorar entorno sustentable","programa chile crece contigo municipalidad pedro aguirre cerda",13,13121,"6 a 9",6,"Establecimiento Educacional"
430,1169,7,0.215499997138977,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['playa', 'arbol']","Mejora integral a la educación","chile crece contigo negrete",8,8307,"4 a 5",9,"Establecimiento Educacional"
431,1170,7,0.34400001168251,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['gente', 'humilde', 'mejor', 'idea', 'mas', 'empatico']","Mejora integral a la educación","congregación de religiosos terciarios capuchinos  programas pla y plae",8,8101,"14 a 18",4,"Programa Sename"
432,1171,8,0.173800006508827,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['desear', 'subir', 'sueldo', 'trabajador']","Mejores e inclusivos espacios públicos","centro de madres temporeras",13,13401,"6 a 9",6,"Oficina de Protección de Derechos"
433,1172,1,0.205400004982948,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['realizar', 'actividad', 'mas', 'familia']","Cambios y reformas políticas","chile crece contigo",5,5102,"6 a 9",11,"Establecimiento Educacional"
435,1173,7,0.375900000333786,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['ademas', 'comentar', 'hermano', 'encontrar']","Mejora integral a la educación","escuela eulogia borquez perez",10,10208,"6 a 9",31,"Establecimiento Educacional"
436,1174,2,0.197699993848801,"sueldo, nino, calle, sename, justicia, privado, equidad, estudiar, diputado, botar_basura","['sueldo']","Protección y equidad para la niñez","colegio maría escobillana",6,6106,"10 a 13",20,"Establecimiento Educacional"
437,1175,4,0.231800004839897,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['mejorar']","Mejorar entorno sustentable","opd lujarpan huara",1,1404,"6 a 9",16,"Oficina de Protección de Derechos"
438,1176,0,0.342099994421005,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['parque', 'reserva', 'forestal', 'cuidado', 'persona', 'especializado']","Protección del medio ambiente","cncpt placilla",6,6308,"Todos",28,"Otro"
440,1177,0,0.246500000357628,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['adopcion', 'animal']","Protección del medio ambiente","oficina de protección de derechos de infancia y adolescencia",8,8306,"6 a 9",7,"Oficina de Protección de Derechos"
441,1178,8,0.34689998626709,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['parques', 'juego']","Mejores e inclusivos espacios públicos","cahmt",5,5402,"6 a 9",6,"Otro"
442,1179,3,0.257299989461899,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['charla', 'colegio', 'escuela', 'violencia']","Mejoras en salud","opd aysén",11,11201,"10 a 13",11,"Establecimiento Educacional"
443,1180,7,0.368900001049042,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['conversar', 'alcalde', 'concejal', 'comisión', 'atender', 'problema', 'salud', 'educacio']","Mejora integral a la educación","concejo infantil rancagua",6,6101,"10 a 13",6,"Consejo Consultivo"
445,1181,7,0.190999999642372,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['mejor', 'condición', 'casa']","Mejora integral a la educación","colegio natalia peralta",6,6102,"6 a 9",12,"Establecimiento Educacional"
446,1182,3,0.323399990797043,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['fuego', 'malo']","Mejoras en salud","ilustre municipalidad de ancud",10,10202,"4 a 5",8,"Otro"
447,1183,8,0.218400001525879,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['subir', 'sueldo_minimo']","Mejores e inclusivos espacios públicos","colegio natalia peralta",6,6102,"10 a 13",22,"Establecimiento Educacional"
448,1184,1,0.255400002002716,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['presidente', 'malo', 'mandar', 'carabinero', 'pegar', 'gente']","Cambios y reformas políticas","opd exigiendo y luchando por nuestros derechos",6,6113,"10 a 13",6,"Otro"
449,1185,1,0.258199989795685,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['menos', 'desigualdad']","Cambios y reformas políticas","municipalidad de fresia",10,10104,"10 a 13",8,"Otro"
450,1186,0,0.20890000462532,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['comprometer', 'buscar', 'espacio', 'jugar', 'aprender', 'manera', 'divertido', 'responsabl']","Protección del medio ambiente","villa los cerezos de san luis de macul",13,13122,"6 a 9",10,"Otro"
451,1187,8,0.193599998950958,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['proteccion', 'flora_fauna', 'pais']","Mejores e inclusivos espacios públicos","programa chile crece contigo municipalidad de independencia",13,13108,"6 a 9",24,"Establecimiento Educacional"
452,1188,7,0.247299998998642,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['educacion']","Mejora integral a la educación","libertad asistida simple atacama",3,3101,"14 a 18",5,"Programa Sename"
453,1189,7,0.384499996900559,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['universidad', 'colegio', 'liceo', 'jardín', 'tod', 'igual']","Mejora integral a la educación","consejo consultivo  opd la granja",13,13111,"14 a 18",5,"Oficina de Protección de Derechos"
455,1190,8,0.229200005531311,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['espacio', 'difusion', 'taller', 'artistico', 'deportivo', 'realizar']","Mejores e inclusivos espacios públicos","consejo consultivo nnas opd la granja",13,13111,"10 a 13",7,"Oficina de Protección de Derechos"
456,1191,0,0.415600001811981,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['ejercer', 'derecho', 'voto']","Protección del medio ambiente","programa libertad asistida especial",3,3101,"14 a 18",8,"Programa Sename"
457,1192,1,0.426699995994568,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['chileno', 'casa', 'grande', 'cerro', 'nube', 'sol', 'radiante']","Cambios y reformas políticas","red comunal chcc melipilla piscina chocalan grupo 4",13,13501,"6 a 9",7,"Establecimiento Educacional"
459,1193,7,0.247299998998642,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['educacion']","Mejora integral a la educación","programa sba corporación gabriela mistral",3,3101,"14 a 18",5,"Programa Sename"
460,1194,9,0.276100009679794,"joven, solo, gratis, generar, abuso, clase, vida, conciencia, contaminacion, contar","['lugar', 'recreacion', 'familiar']","Juventud consciente y comprometida","escuela de verano",7,7405,"6 a 9",19,"Establecimiento Educacional"
461,1195,7,0.247299998998642,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['educacion']","Mejora integral a la educación","programa sbc corporación gabriela mistral",3,3101,"14 a 18",5,"Programa Sename"
462,1196,2,0.416799992322922,"sueldo, nino, calle, sename, justicia, privado, equidad, estudiar, diputado, botar_basura","['reduccion', 'sueldo', 'alto', 'empleado', 'fiscal', 'parlamentario']","Protección y equidad para la niñez","programa de medidas cautelares",3,3101,"14 a 18",14,"Programa Sename"
464,1197,1,0.258899986743927,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['mejore', 'clase_politica']","Cambios y reformas políticas","programa de libertad asistida especial proyecta chiloé",10,10208,"Todos",4,"Programa Sename"
